Iteration	Posterior	Likelihood	Prior	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
781	-16588.2	-16323.5	-264.658	0.006088138	0.02668649	1.02153e-06	1.02153e-06	1.02153e-06	1.02153e-06	1.021532e-06	0.0657953	0.0821304	0.0973416	0.121509	0.0894131	0.2666312
782	-16587.8	-16322.8	-265.032	0.006088138	0.09817452	2.20278e-06	2.20278e-06	2.20278e-06	2.20278e-06	2.202777e-06	0.068256	0.0776273	0.0856696	0.0974317	0.08154935	0.1546867
783	-16586.8	-16321.4	-265.35	0.005947059	0.03723729	3.98068e-06	3.98068e-06	3.98068e-06	3.98068e-06	3.980685e-06	0.07813	0.0805875	0.0825227	0.0851183	0.08154935	0.03723555
784	-16586.8	-16320.5	-266.355	0.005947059	0.04316881	8.51485e-06	8.51485e-06	8.51485e-06	8.51485e-06	8.514847e-06	0.0949087	0.0977496	0.0999838	0.102977	0.09886037	0.03546126
785	-16588.9	-16323.5	-265.384	0.005947059	0.1446735	4.58013e-06	4.58013e-06	4.58013e-06	4.58013e-06	4.580132e-06	0.0819575	0.087101	0.0912594	0.0969866	0.08915593	0.07318287
786	-16589.5	-16322.6	-266.87	0.005947059	0.1874369	1.04024e-05	1.04024e-05	1.04024e-05	1.04024e-05	1.040243e-05	0.0673998	0.0825083	0.0963391	0.117935	0.08915593	0.2431832
787	-16589.2	-16322	-267.218	0.005943185	0.1022611	1.58137e-05	1.58137e-05	1.58137e-05	1.58137e-05	1.581368e-05	0.0614071	0.0743792	0.0861443	0.104342	0.08004589	0.23043
788	-16592.4	-16324.3	-268.021	0.005943185	0.120152	1.58137e-05	1.58137e-05	1.58137e-05	1.58137e-05	1.581368e-05	0.0777567	0.0941826	0.10908	0.132123	0.1013581	0.23043
789	-16594.5	-16325.6	-268.835	0.005943185	0.144604	1.58137e-05	1.58137e-05	1.58137e-05	1.58137e-05	1.581368e-05	0.0497219	0.0602256	0.0697519	0.0844869	0.06481395	0.23043
790	-16598.4	-16328.3	-270.043	0.005943185	0.144604	0.00018267	0.00018267	0.00018267	0.00018267	0.0001826696	0.0686992	0.0834694	0.0969018	0.117736	0.0899352	0.234148
791	-16593.6	-16323.2	-270.424	0.005943185	0.06703866	0.000488488	0.000488488	0.000488488	0.000488488	0.0004884883	0.0831757	0.0888798	0.0935137	0.0999267	0.09116731	0.07975047
792	-16590.6	-16322.3	-268.307	0.005943185	0.1380013	5.28314e-05	5.28314e-05	5.28314e-05	5.28314e-05	5.283139e-05	0.0831757	0.0888798	0.0935137	0.0999267	0.09116731	0.07975047
793	-16589.9	-16322.1	-267.797	0.005943185	0.04337406	1.94973e-05	1.94973e-05	1.94973e-05	1.94973e-05	1.949729e-05	0.0735404	0.0858998	0.0967579	0.113019	0.09116731	0.1867796
794	-16586.7	-16319.8	-266.904	0.005801795	0.04337406	9.75993e-06	9.75993e-06	9.75993e-06	9.75993e-06	9.759932e-06	0.0775368	0.0858376	0.0927944	0.102729	0.08924824	0.1222837
795	-16588.5	-16320.2	-268.282	0.005944325	0.03685397	3.60232e-05	3.60232e-05	3.60232e-05	3.60232e-05	3.602318e-05	0.0748727	0.0850103	0.0936974	0.106384	0.08924824	0.1526779
796	-16590.3	-16322.3	-267.991	0.005944325	0.2063621	3.47642e-05	3.47642e-05	3.47642e-05	3.47642e-05	3.47642e-05	0.0730601	0.0782192	0.0824175	0.0882374	0.08029091	0.08203942
797	-16591.3	-16321.6	-269.708	0.00611057	0.09896353	3.47642e-05	3.47642e-05	3.47642e-05	3.47642e-05	3.47642e-05	0.106228	0.113418	0.119254	0.127325	0.1162992	0.07874044
798	-16592.7	-16323.3	-269.398	0.00611057	0.09896353	5.09831e-05	5.09831e-05	5.09831e-05	5.09831e-05	5.098306e-05	0.0921307	0.102923	0.11204	0.125164	0.1073845	0.1331831
799	-16587.4	-16318	-269.468	0.005931651	0.09896353	2.1319e-05	2.1319e-05	2.1319e-05	2.1319e-05	2.131898e-05	0.0477678	0.0585131	0.0683553	0.0837319	0.06324306	0.2439556
800	-16586.2	-16317.5	-268.741	0.005931651	0.09197511	2.09095e-05	2.09095e-05	2.09095e-05	2.09095e-05	2.090955e-05	0.0517425	0.063382	0.0740432	0.0906992	0.06850553	0.2439556
801	-16592.2	-16317.9	-274.331	0.005931651	0.02375134	0.00521924	0.00521924	0.00521924	0.00521924	0.005219237	0.0762005	0.0954189	0.113364	0.141956	0.1040054	0.2704177
802	-16597.4	-16322.1	-275.28	0.005847078	0.1006817	0.00521924	0.00521924	0.00521924	0.00521924	0.005219237	0.0830027	0.103937	0.123484	0.154628	0.1132897	0.2704177
803	-16600.6	-16324.5	-276.13	0.005847078	0.1006817	0.0662041	0.0662041	0.0662041	0.0662041	0.06620415	0.0723048	0.0974915	0.122581	0.165281	0.1093188	0.3593498
804	-16602.1	-16325.9	-276.175	0.006004727	0.03410557	0.0417068	0.0417068	0.0417068	0.0417068	0.04170681	0.0723048	0.0974915	0.122581	0.165281	0.1093188	0.3593498
805	-16601.5	-16326.3	-275.228	0.006004727	0.02076085	0.0619763	0.0619763	0.0619763	0.0619763	0.06197631	0.0953675	0.105262	0.113532	0.125311	0.1093188	0.1186854
806	-16599.2	-16325.6	-273.598	0.005978993	0.02076085	0.00628593	0.00628593	0.00628593	0.00628593	0.006285933	0.102297	0.107327	0.111348	0.116822	0.1093188	0.05770888
807	-16599.1	-16325.3	-273.799	0.005965803	0.07871055	0.0120386	0.0120386	0.0120386	0.0120386	0.01203857	0.0714902	0.0775544	0.0825469	0.089549	0.08001171	0.09789472
808	-16604.2	-16330.6	-273.631	0.005753514	0.1224886	0.0120386	0.0120386	0.0120386	0.0120386	0.01203857	0.0732849	0.0795014	0.0846192	0.0917971	0.08202039	0.09789472
809	-16599.4	-16325.5	-273.888	0.005753514	0.1568432	0.0338825	0.0338825	0.0338825	0.0338825	0.03388249	0.0932691	0.101181	0.107694	0.116829	0.1043867	0.09789472
810	-16594.8	-16321.1	-273.724	0.005966431	0.1568432	0.0338825	0.0338825	0.0338825	0.0338825	0.03388249	0.0923549	0.100905	0.107988	0.117986	0.1043867	0.1064574
811	-16596.3	-16322.5	-273.806	0.005966431	0.0776446	0.0122563	0.0122563	0.0122563	0.0122563	0.01225625	0.08118	0.097364	0.111916	0.134227	0.1043867	0.2185711
812	-16599.6	-16326	-273.646	0.005966431	0.04953345	0.0208679	0.0208679	0.0208679	0.0208679	0.02086791	0.094761	0.101627	0.107222	0.11499	0.1043867	0.0841
813	-16596.6	-16322.7	-273.898	0.005835991	0.04243515	0.0229459	0.0229459	0.0229459	0.0229459	0.02294586	0.0865824	0.0991172	0.109936	0.125852	0.1043867	0.1625641
814	-16603	-16328.2	-274.845	0.005930977	0.01782027	0.0229459	0.0229459	0.0229459	0.0229459	0.02294586	0.0674433	0.0924907	0.117813	0.161566	0.1043867	0.3797233
815	-16601.6	-16328.5	-273.035	0.006131921	0.0010368	0.0229459	0.0229459	0.0229459	0.0229459	0.02294586	0.0964234	0.102117	0.106707	0.113008	0.1043867	0.06898218
816	-16595.2	-16321.8	-273.401	0.006121153	0.001200201	0.0229459	0.0229459	0.0229459	0.0229459	0.02294586	0.103024	0.104007	0.104767	0.105768	0.1043867	0.01142607
817	-16598	-16323.9	-274.114	0.006182119	0.01465976	0.0484329	0.0484329	0.0484329	0.0484329	0.04843294	0.100681	0.103347	0.105437	0.108229	0.1043867	0.03142334
818	-16597.3	-16323.1	-274.279	0.006118312	0.01465976	0.0484329	0.0484329	0.0484329	0.0484329	0.04843294	0.0941528	0.101445	0.107413	0.115733	0.1043867	0.08969704
819	-16597.7	-16323.2	-274.478	0.005944474	0.03077953	0.0484329	0.0484329	0.0484329	0.0484329	0.04843294	0.0879848	0.0995593	0.109448	0.123846	0.1043867	0.1485972
820	-16595.4	-16321.3	-274.139	0.00581552	0.1796446	0.0366413	0.0366413	0.0366413	0.0366413	0.03664127	0.0879848	0.0995593	0.109448	0.123846	0.1043867	0.1485972
821	-16594.4	-16321.4	-272.937	0.00581552	0.2121675	0.00588499	0.00588499	0.00588499	0.00588499	0.00588499	0.0879848	0.0995593	0.109448	0.123846	0.1043867	0.1485972
822	-16590.3	-16319.3	-271.002	0.005884016	0.03495379	0.00122298	0.00122298	0.00122298	0.00122298	0.001222977	0.0738542	0.0835699	0.0918706	0.103956	0.087622	0.1485972
823	-16593.9	-16322.2	-271.718	0.005871989	0.05411046	0.00122298	0.00122298	0.00122298	0.00122298	0.001222977	0.0525041	0.0681565	0.0832399	0.108055	0.07532157	0.3137093
824	-16598.3	-16325.6	-272.765	0.005755312	0.05411046	0.00403865	0.00403865	0.00403865	0.00403865	0.004038653	0.059382	0.0722504	0.0839676	0.102164	0.07788897	0.2358361
825	-16595.6	-16325.4	-270.192	0.005876174	0.1256054	0.000395666	0.000395666	0.000395666	0.000395666	0.0003956665	0.0691091	0.075351	0.0805125	0.0877842	0.07788897	0.1039663
826	-16591.5	-16323.8	-267.717	0.005967155	0.06778001	4.60134e-05	4.60134e-05	4.60134e-05	4.60134e-05	4.601338e-05	0.0691091	0.075351	0.0805125	0.0877842	0.07788897	0.1039663
827	-16595.5	-16325.2	-270.328	0.005967155	0.06778001	0.000288849	0.000288849	0.000288849	0.000288849	0.0002888486	0.0472536	0.0678199	0.089453	0.128386	0.07788897	0.4344378
828	-16586.9	-16319.4	-267.445	0.005967155	0.08942739	1.73797e-05	1.73797e-05	1.73797e-05	1.73797e-05	1.737972e-05	0.0494653	0.0709942	0.0936399	0.134395	0.08153457	0.4344378
829	-16586.2	-16314.1	-272.06	0.005967155	0.04429499	8.36374e-05	8.36374e-05	8.36374e-05	8.36374e-05	8.363738e-05	0.0299976	0.0430535	0.0567867	0.081502	0.04944556	0.4344378
830	-16591.2	-16317.9	-273.307	0.005967155	0.1805867	8.36374e-05	8.36374e-05	8.36374e-05	8.36374e-05	8.363738e-05	0.0299976	0.0430535	0.0567867	0.081502	0.04944556	0.4344378
831	-16584.1	-16316.6	-267.526	0.005967155	0.1805867	1.03771e-05	1.03771e-05	1.03771e-05	1.03771e-05	1.037709e-05	0.0407296	0.0584314	0.0770445	0.110529	0.0670956	0.4339236
832	-16581.3	-16315.2	-266.117	0.005967155	0.1426468	5.83142e-06	5.83142e-06	5.83142e-06	5.83142e-06	5.831417e-06	0.0574566	0.0695216	0.0804541	0.0973483	0.07478838	0.229176
833	-16580.5	-16315.3	-265.284	0.006019551	0.06608441	2.56059e-06	2.56059e-06	2.56059e-06	2.56059e-06	2.560591e-06	0.0574566	0.0695216	0.0804541	0.0973483	0.07478838	0.229176
834	-16582.3	-16316.4	-265.859	0.006019551	0.09641698	2.56059e-06	2.56059e-06	2.56059e-06	2.56059e-06	2.560591e-06	0.0449136	0.064937	0.0861343	0.124535	0.07478838	0.4432766
835	-16583.4	-16317.7	-265.688	0.006019551	0.1374329	2.56059e-06	2.56059e-06	2.56059e-06	2.56059e-06	2.560591e-06	0.0447487	0.0646987	0.0858182	0.124078	0.07451393	0.4432766
836	-16585.1	-16318.1	-266.969	0.006019551	0.1374329	2.41111e-05	2.41111e-05	2.41111e-05	2.41111e-05	2.411106e-05	0.0668903	0.0765231	0.0848325	0.0970491	0.08057075	0.1617604
837	-16591.8	-16325.8	-265.936	0.005769442	0.1328717	7.46391e-06	7.46391e-06	7.46391e-06	7.46391e-06	7.463906e-06	0.0714335	0.0786173	0.0846069	0.0931155	0.08155711	0.1152147
838	-16590	-16323.8	-266.211	0.005720953	0.1027882	7.46391e-06	7.46391e-06	7.46391e-06	7.46391e-06	7.463906e-06	0.0695469	0.0780366	0.0852365	0.0956415	0.08155711	0.1384821
839	-16588.2	-16321.6	-266.546	0.006009933	0.1229479	7.46391e-06	7.46391e-06	7.46391e-06	7.46391e-06	7.463906e-06	0.0697212	0.0780907	0.0851774	0.0954023	0.08155711	0.1363058
840	-16588.6	-16322	-266.606	0.006009933	0.09609439	7.46391e-06	7.46391e-06	7.46391e-06	7.46391e-06	7.463906e-06	0.0832137	0.0932029	0.101661	0.113865	0.09734017	0.1363058
841	-16593.5	-16325.5	-268.006	0.006052902	0.02887923	2.49308e-05	2.49308e-05	2.49308e-05	2.49308e-05	2.493083e-05	0.0766363	0.0911012	0.104006	0.123637	0.09734017	0.2078854
842	-16594.8	-16327.7	-267.025	0.006052902	0.0667504	2.18007e-05	2.18007e-05	2.18007e-05	2.18007e-05	2.180069e-05	0.0826384	0.0864401	0.0894711	0.0935871	0.08794254	0.05407829
843	-16598.5	-16327.9	-270.614	0.006052902	0.2039208	8.58862e-05	8.58862e-05	8.58862e-05	8.58862e-05	8.588615e-05	0.0438982	0.0736768	0.109558	0.183877	0.08984361	0.6225907
844	-16593.3	-16324.4	-268.898	0.006042373	0.2039208	5.72267e-05	5.72267e-05	5.72267e-05	5.72267e-05	5.72267e-05	0.0847191	0.101975	0.117539	0.141479	0.1094806	0.2228941
845	-16593.5	-16324.9	-268.517	0.006090903	0.03168636	9.54325e-05	9.54325e-05	9.54325e-05	9.54325e-05	9.543249e-05	0.064108	0.0771655	0.0889432	0.107059	0.08284534	0.2228941
846	-16589.8	-16323.3	-266.523	0.006090903	0.1075713	2.03158e-05	2.03158e-05	2.03158e-05	2.03158e-05	2.03158e-05	0.074882	0.0805584	0.0851972	0.0916555	0.08284534	0.08785325
847	-16588	-16320	-267.976	0.005920095	0.1075713	2.77034e-05	2.77034e-05	2.77034e-05	2.77034e-05	2.770339e-05	0.0523549	0.0729559	0.0940754	0.131093	0.08284534	0.3989481
848	-16591.8	-16322.5	-269.28	0.006092278	0.1075713	2.61077e-05	2.61077e-05	2.61077e-05	2.61077e-05	2.610768e-05	0.0316908	0.0554629	0.0851627	0.149046	0.06872678	0.672938
849	-16591.5	-16323.5	-267.933	0.006092278	0.1075713	2.43578e-06	2.43578e-06	2.43578e-06	2.43578e-06	2.43578e-06	0.0298764	0.0577909	0.0958092	0.185327	0.07441033	0.7932604
850	-16589.9	-16323	-266.866	0.005918142	0.07370417	3.06855e-06	3.06855e-06	3.06855e-06	3.06855e-06	3.068547e-06	0.0557069	0.0800585	0.105703	0.15191	0.09199138	0.4360329
851	-16589.5	-16325.2	-264.292	0.005918142	0.07370417	1.377e-06	1.377e-06	1.377e-06	1.377e-06	1.376995e-06	0.0696833	0.0810557	0.0910102	0.105863	0.08588886	0.1817652
852	-16588.3	-16324.3	-264.005	0.005918142	0.07370417	1.377e-06	1.377e-06	1.377e-06	1.377e-06	1.376995e-06	0.0897919	0.0933668	0.0962019	0.100032	0.09477375	0.04694061
853	-16586.3	-16319.5	-266.793	0.005918142	0.02190477	1.99334e-05	1.99334e-05	1.99334e-05	1.99334e-05	1.993336e-05	0.0779947	0.0810999	0.0835626	0.0868895	0.08232208	0.04694061
854	-16591.6	-16325.4	-266.143	0.005857344	0.04291603	1.15458e-05	1.15458e-05	1.15458e-05	1.15458e-05	1.154579e-05	0.0779947	0.0810999	0.0835626	0.0868895	0.08232208	0.04694061
855	-16584.8	-16320.3	-264.535	0.005891911	0.186912	2.58335e-06	2.58335e-06	2.58335e-06	2.58335e-06	2.583352e-06	0.0795409	0.0815421	0.0831095	0.0852005	0.08232208	0.02987648
856	-16589.8	-16322.4	-267.386	0.0060575	0.1814653	9.73587e-06	9.73587e-06	9.73587e-06	9.73587e-06	9.735867e-06	0.0427164	0.0615607	0.0814538	0.117387	0.07081212	0.4393864
857	-16583.9	-16319.6	-264.261	0.006041528	0.1814653	1.27126e-06	1.27126e-06	1.27126e-06	1.27126e-06	1.271255e-06	0.100153	0.103979	0.10701	0.111098	0.1054835	0.04508165
858	-16584.1	-16320.6	-263.438	0.006041528	0.1617987	1.27126e-06	1.27126e-06	1.27126e-06	1.27126e-06	1.271255e-06	0.092727	0.0941701	0.0952911	0.0967741	0.09472895	0.01856807
859	-16592.4	-16321.8	-270.593	0.006041528	0.1274983	0.000521666	0.000521666	0.000521666	0.000521666	0.0005216655	0.0954172	0.105821	0.114555	0.127045	0.1101014	0.1244344
860	-16597.9	-16324.5	-273.394	0.005981319	0.04683737	0.0160416	0.0160416	0.0160416	0.0160416	0.01604165	0.090329	0.104227	0.116307	0.134202	0.1101014	0.1720723
861	-16595.2	-16324	-271.228	0.005981319	0.05847954	0.00154125	0.00154125	0.00154125	0.00154125	0.001541253	0.0953406	0.105798	0.11458	0.127147	0.1101014	0.1251324
862	-16594	-16323.2	-270.751	0.005981319	0.07965955	0.00154125	0.00154125	0.00154125	0.00154125	0.001541253	0.0633446	0.0765126	0.0884264	0.106808	0.08225409	0.2270818
863	-16592.4	-16320.2	-272.19	0.005981319	0.07965955	0.0028002	0.0028002	0.0028002	0.0028002	0.002800204	0.054809	0.0662027	0.0765111	0.0924161	0.07117048	0.2270818
864	-16589.1	-16317.7	-271.395	0.006311167	0.07965955	0.0028002	0.0028002	0.0028002	0.0028002	0.002800204	0.0756705	0.0914008	0.105633	0.127592	0.09825949	0.2270818
865	-16582.6	-16315.3	-267.259	0.005984507	0.1929118	6.45497e-05	6.45497e-05	6.45497e-05	6.45497e-05	6.45497e-05	0.0904638	0.0960352	0.100535	0.106727	0.09825949	0.07185822
866	-16586.4	-16316.5	-269.858	0.006084507	0.1929118	0.000892075	0.000892075	0.000892075	0.000892075	0.0008920749	0.0968816	0.0978759	0.0986446	0.099657	0.09825949	0.0122763
867	-16589.3	-16319.3	-270.03	0.006159488	0.1293535	0.000892075	0.000892075	0.000892075	0.000892075	0.0008920749	0.086325	0.0947975	0.101848	0.111844	0.09825949	0.1125681
868	-16592.1	-16320.1	-271.976	0.005908738	0.1293535	0.00878836	0.00878836	0.00878836	0.00878836	0.00878836	0.0813667	0.0893526	0.095998	0.10542	0.09261575	0.1125681
869	-16592.3	-16320.4	-271.914	0.005935197	0.02555177	0.00477816	0.00477816	0.00477816	0.00477816	0.004778161	0.0695036	0.0855362	0.100281	0.123413	0.09261575	0.2495593
870	-16590.7	-16319.3	-271.451	0.005935197	0.02555177	0.00398985	0.00398985	0.00398985	0.00398985	0.003989849	0.071754	0.075403	0.078324	0.082307	0.0768496	0.05963953
871	-16586.5	-16317.7	-268.85	0.005935197	0.004156381	0.000124972	0.000124972	0.000124972	0.000124972	0.000124972	0.0621036	0.0829029	0.103442	0.138085	0.09260456	0.3473151
872	-16588.5	-16318.3	-270.143	0.006098757	0.03643596	0.000892435	0.000892435	0.000892435	0.000892435	0.000892435	0.0742334	0.0895852	0.103464	0.124861	0.0962748	0.2260113
873	-16588.5	-16317.5	-271.018	0.006088159	0.08013588	0.00198056	0.00198056	0.00198056	0.00198056	0.001980563	0.0742334	0.0895852	0.103464	0.124861	0.0962748	0.2260113
874	-16587.9	-16319.8	-268.078	0.006054441	0.08013588	0.000183537	0.000183537	0.000183537	0.000183537	0.0001835368	0.0908142	0.0947302	0.0978446	0.102064	0.0962748	0.05075974
875	-16587.4	-16320	-267.432	0.006054441	0.04667729	0.000123975	0.000123975	0.000123975	0.000123975	0.0001239749	0.0893098	0.0897458	0.0900813	0.0905211	0.08991341	0.005855272
876	-16578.4	-16315.3	-263.101	0.006054441	0.05369154	2.32357e-06	2.32357e-06	2.32357e-06	2.32357e-06	2.323572e-06	0.0882472	0.0887475	0.0891328	0.0896382	0.08893996	0.006797916
877	-16575.4	-16311.9	-263.518	0.006054441	0.2094647	2.32357e-06	2.32357e-06	2.32357e-06	2.32357e-06	2.323572e-06	0.0801226	0.0864047	0.0915496	0.0987277	0.08893996	0.09075858
878	-16578.9	-16314.2	-264.766	0.006163533	0.2094647	3.47884e-06	3.47884e-06	3.47884e-06	3.47884e-06	3.47884e-06	0.0603357	0.0798762	0.0990322	0.131105	0.08893996	0.3373211
879	-16583.1	-16318.2	-264.902	0.006163533	0.04544075	3.47884e-06	3.47884e-06	3.47884e-06	3.47884e-06	3.47884e-06	0.0603357	0.0798762	0.0990322	0.131105	0.08893996	0.3373211
880	-16584.1	-16319.7	-264.354	0.006163533	0.1111362	1.09898e-06	1.09898e-06	1.09898e-06	1.09898e-06	1.09898e-06	0.0476805	0.0631223	0.0782605	0.103606	0.07028501	0.3373211
881	-16588.7	-16321.1	-267.652	0.006238946	0.1111362	1.1225e-05	1.1225e-05	1.1225e-05	1.1225e-05	1.122497e-05	0.0305539	0.0558017	0.0885274	0.161681	0.07028501	0.7241852
882	-16585.8	-16320.2	-265.577	0.00597577	0.1606839	1.1744e-06	1.1744e-06	1.1744e-06	1.1744e-06	1.174398e-06	0.0289081	0.0549524	0.0898957	0.170886	0.07028501	0.7723201
883	-16582.4	-16316.7	-265.687	0.00597577	0.1587759	4.90013e-06	4.90013e-06	4.90013e-06	4.90013e-06	4.900126e-06	0.0565778	0.0661859	0.074638	0.0873131	0.07028501	0.1885878
884	-16582.7	-16317.6	-265.053	0.006143794	0.1644379	3.32764e-06	3.32764e-06	3.32764e-06	3.32764e-06	3.327639e-06	0.0674538	0.0702309	0.0724359	0.0754182	0.07132489	0.0485095
885	-16584.4	-16318.8	-265.66	0.006143794	0.1644379	1.07787e-05	1.07787e-05	1.07787e-05	1.07787e-05	1.077866e-05	0.0561733	0.0749949	0.0935825	0.124939	0.08377479	0.3474515
886	-16589.6	-16321.8	-267.812	0.00615489	0.1644379	0.000150583	0.000150583	0.000150583	0.000150583	0.0001505825	0.0806399	0.0828944	0.0846645	0.0870315	0.08377479	0.03315355
887	-16584.2	-16319.2	-264.987	0.00615489	0.08900333	8.63597e-06	8.63597e-06	8.63597e-06	8.63597e-06	8.635974e-06	0.0797645	0.0826442	0.0849208	0.0879867	0.08377479	0.04264206
888	-16589.5	-16322.1	-267.348	0.005966289	0.1874841	4.39967e-05	4.39967e-05	4.39967e-05	4.39967e-05	4.399674e-05	0.0648802	0.0836269	0.10158	0.130931	0.09216751	0.3051817
889	-16583.8	-16319.1	-264.711	0.006076809	0.06638117	6.16857e-06	6.16857e-06	6.16857e-06	6.16857e-06	6.168568e-06	0.0830941	0.0895594	0.0948516	0.102232	0.09216751	0.09008873
890	-16589	-16321.8	-267.17	0.006159993	0.03500185	7.56471e-06	7.56471e-06	7.56471e-06	7.56471e-06	7.564706e-06	0.0386046	0.0636375	0.0933342	0.153856	0.07706848	0.6009677
891	-16597.4	-16328.8	-268.595	0.006159993	0.03500185	3.06801e-05	3.06801e-05	3.06801e-05	3.06801e-05	3.068014e-05	0.0386046	0.0636375	0.0933342	0.153856	0.07706848	0.6009677
892	-16590.9	-16324.6	-266.307	0.006044615	0.003052599	2.33257e-05	2.33257e-05	2.33257e-05	2.33257e-05	2.332571e-05	0.0937547	0.101521	0.107905	0.116844	0.1046645	0.09569128
893	-16586.1	-16322.1	-263.979	0.006136017	0.01693151	2.28818e-06	2.28818e-06	2.28818e-06	2.28818e-06	2.288181e-06	0.0937547	0.101521	0.107905	0.116844	0.1046645	0.09569128
894	-16589.5	-16324.1	-265.378	0.006136017	0.03073073	3.6349e-06	3.6349e-06	3.6349e-06	3.6349e-06	3.634901e-06	0.0507772	0.0632316	0.0748049	0.0931528	0.06877524	0.2637436
895	-16591.6	-16324.7	-266.864	0.006136017	0.08152186	3.6349e-06	3.6349e-06	3.6349e-06	3.6349e-06	3.634901e-06	0.0196453	0.0407593	0.0713011	0.147933	0.05390903	0.8775234
896	-16601.9	-16328.4	-273.528	0.006253799	0.06043991	0.00258974	0.00258974	0.00258974	0.00258974	0.002589743	0.0311538	0.0463122	0.062752	0.0932852	0.05390903	0.4766926
897	-16594.8	-16326.5	-268.239	0.006253799	0.1232857	9.28888e-05	9.28888e-05	9.28888e-05	9.28888e-05	9.288877e-05	0.0513524	0.0763388	0.103438	0.153767	0.08886112	0.4766926
898	-16594.9	-16325.9	-269.003	0.006253799	0.09723429	0.000215596	0.000215596	0.000215596	0.000215596	0.0002155956	0.0513524	0.0763388	0.103438	0.153767	0.08886112	0.4766926
899	-16592.7	-16325.7	-266.987	0.006253799	0.09723429	2.07659e-05	2.07659e-05	2.07659e-05	2.07659e-05	2.076589e-05	0.0388315	0.0577256	0.078217	0.116275	0.06719465	0.4766926
900	-16591.1	-16324.5	-266.624	0.006253799	0.195894	1.30028e-05	1.30028e-05	1.30028e-05	1.30028e-05	1.300284e-05	0.0367378	0.0568461	0.0794271	0.122901	0.06719465	0.5248737
901	-16591	-16325.3	-265.755	0.006253799	0.1954842	3.28459e-06	3.28459e-06	3.28459e-06	3.28459e-06	3.284587e-06	0.0287261	0.0531017	0.0850279	0.157178	0.06719465	0.73872
902	-16592.3	-16326.8	-265.491	0.006253799	0.1512867	3.61009e-06	3.61009e-06	3.61009e-06	3.61009e-06	3.610088e-06	0.0395118	0.0639642	0.0925208	0.149779	0.07692868	0.5791976
903	-16592.5	-16328.2	-264.32	0.006048145	0.04618664	2.62281e-06	2.62281e-06	2.62281e-06	2.62281e-06	2.622815e-06	0.0642327	0.0731797	0.0808697	0.0921341	0.07692868	0.1567929
904	-16589.9	-16325.1	-264.722	0.006048145	0.04182314	5.71884e-06	5.71884e-06	5.71884e-06	5.71884e-06	5.718838e-06	0.0737183	0.0839866	0.0928122	0.10574	0.08828923	0.1567929
905	-16588.9	-16324.9	-263.998	0.006048145	0.1896564	3.15235e-06	3.15235e-06	3.15235e-06	3.15235e-06	3.152353e-06	0.0811306	0.0862453	0.0903816	0.0960795	0.08828923	0.07350648
