/ufrc/burleigh/nhans/GitHubNH/revBB
c25a-s1.ufhpc
Fri May 31 15:49:23 EDT 2019

RevBayes version (1.0.11)
Build from development (0ef095) on Tue May 28 09:41:26 EDT 2019

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("0_scripts/bd-tree-analysis.Rev")
   Processing file "0_scripts/bd-tree-analysis.Rev"
   Attempting to read the contents of file "simbdstree1.nex"
   Successfully read file

   Running MCMC simulation
   This simulation runs 2 independent replicates.
   The simulator uses 4 different moves in a random move schedule with 8 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
17120       |       -258.688   |       -271.445   |        12.7576   |      0.1682958   |   2.092394e-06   |     0.08936416   |   00:10:27   |   00:01:45   |
17130       |       -258.265   |       -271.042   |        12.7766   |      0.1721364   |   2.653046e-06   |      0.0816392   |   00:10:27   |   00:01:45   |
17140       |       -255.456   |       -268.633   |         13.177   |      0.1971243   |   1.730791e-06   |      0.1249417   |   00:10:28   |   00:01:44   |
17150       |        -258.22   |       -271.215   |        12.9945   |      0.2024945   |   2.750077e-06   |     0.08633349   |   00:10:28   |   00:01:44   |
17160       |       -261.964   |       -273.657   |        11.6936   |      0.2028792   |   2.913529e-06   |     0.05623902   |   00:10:28   |   00:01:43   |
17170       |       -257.089   |       -269.967   |        12.8774   |      0.1762754   |     2.2736e-06   |      0.1228621   |   00:10:29   |   00:01:43   |
17180       |         -260.1   |       -272.417   |        12.3169   |      0.1523261   |   3.316861e-06   |     0.09194788   |   00:10:29   |   00:01:43   |
17190       |       -261.951   |       -273.992   |        12.0402   |     0.07382893   |   6.767179e-06   |     0.07848466   |   00:10:29   |   00:01:42   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
17200       |       -264.502   |       -274.204   |        9.70237   |    0.006993782   |   5.192978e-05   |      0.1121027   |   00:10:30   |   00:01:42   |
17200       |       -264.502   |       -274.204   |        9.70237   |    0.006993782   |   5.192978e-05   |      0.1121027   |   00:10:30   |   00:01:42   |
17210       |       -262.038   |       -273.144   |        11.1059   |     0.05542986   |   1.280226e-05   |     0.07845568   |   00:10:30   |   00:01:42   |
17220       |       -265.965   |       -276.909   |        10.9438   |      0.1107712   |   1.004111e-05   |       0.141197   |   00:10:30   |   00:01:41   |
17230       |       -261.594   |       -273.153   |        11.5595   |     0.09580397   |   1.094867e-05   |        0.10851   |   00:10:31   |   00:01:41   |
17240       |       -259.494   |       -272.712   |        13.2179   |     0.03554646   |   2.183047e-06   |     0.09819557   |   00:10:31   |   00:01:41   |
17250       |       -261.123   |        -273.68   |        12.5574   |      0.1007768   |   4.318438e-06   |     0.08929187   |   00:10:31   |   00:01:40   |
17260       |       -261.201   |       -272.929   |        11.7282   |     0.06780131   |   8.474931e-06   |     0.09659413   |   00:10:32   |   00:01:40   |
17270       |       -253.782   |        -267.45   |        13.6671   |       0.202642   |   1.112846e-06   |      0.1217065   |   00:10:32   |   00:01:39   |
17280       |       -265.767   |       -276.542   |        10.7755   |      0.1383663   |   1.603406e-05   |      0.1485313   |   00:10:32   |   00:01:39   |
17290       |       -255.297   |        -268.83   |        13.5329   |      0.1835777   |   1.271774e-06   |      0.1241155   |   00:10:33   |   00:01:39   |
17300       |       -254.443   |       -267.944   |        13.5006   |      0.1990287   |   1.301098e-06   |      0.1223646   |   00:10:33   |   00:01:38   |
17300       |       -254.443   |       -267.944   |        13.5006   |      0.1990287   |   1.301098e-06   |      0.1223646   |   00:10:33   |   00:01:38   |
17310       |       -261.898   |       -274.016   |         12.118   |      0.1768311   |   1.750317e-06   |     0.05768038   |   00:10:33   |   00:01:38   |
17320       |       -261.026   |       -274.295   |        13.2685   |     0.08157056   |   1.195024e-06   |     0.06358603   |   00:10:34   |   00:01:38   |
17330       |       -262.673   |       -274.036   |        11.3634   |     0.04884542   |   4.940505e-06   |     0.05181199   |   00:10:34   |   00:01:37   |
17340       |       -262.751   |       -274.094   |        11.3423   |     0.05339729   |   1.227697e-05   |     0.06707347   |   00:10:34   |   00:01:37   |
17350       |       -264.915   |       -275.936   |        11.0218   |      0.1646274   |   1.050767e-05   |     0.04955596   |   00:10:35   |   00:01:36   |
17360       |       -261.784   |       -274.208   |        12.4244   |      0.1311395   |   2.695189e-06   |      0.0681639   |   00:10:35   |   00:01:36   |
17370       |        -263.61   |       -273.948   |        10.3379   |     0.08032249   |   1.407352e-05   |     0.04738816   |   00:10:35   |   00:01:36   |
17380       |       -262.617   |       -273.539   |         10.922   |     0.02814344   |   1.098968e-05   |      0.0845858   |   00:10:36   |   00:01:35   |
17390       |        -264.04   |       -274.947   |         10.907   |     0.07358909   |   2.005873e-05   |     0.06289662   |   00:10:36   |   00:01:35   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
17400       |       -264.059   |       -273.502   |        9.44306   |      0.1092183   |   4.412987e-05   |     0.08447858   |   00:10:36   |   00:01:35   |
17400       |       -264.059   |       -273.502   |        9.44306   |      0.1092183   |   4.412987e-05   |     0.08447858   |   00:10:36   |   00:01:35   |
17410       |       -263.542   |       -274.182   |        10.6398   |     0.08044818   |   1.205949e-05   |     0.09596817   |   00:10:37   |   00:01:34   |
17420       |       -260.216   |       -273.038   |        12.8225   |     0.01948612   |   2.240065e-06   |     0.09834781   |   00:10:37   |   00:01:34   |
17430       |       -266.793   |       -277.314   |        10.5209   |     0.02237677   |   3.119558e-06   |      0.1472379   |   00:10:38   |   00:01:34   |
17440       |       -264.416   |       -274.035   |        9.61874   |     0.06547453   |   6.064233e-05   |      0.1165322   |   00:10:38   |   00:01:33   |
17450       |       -262.583   |       -273.487   |        10.9045   |      0.1215109   |   1.841851e-05   |      0.1190489   |   00:10:38   |   00:01:33   |
17460       |       -262.936   |       -273.907   |        10.9712   |      0.1505141   |   2.527363e-05   |     0.08576394   |   00:10:39   |   00:01:32   |
17470       |       -263.656   |       -273.413   |        9.75703   |      0.1768832   |   5.982047e-05   |       0.100327   |   00:10:39   |   00:01:32   |
17480       |       -262.675   |       -273.267   |        10.5917   |      0.1599097   |    2.44081e-05   |      0.1200564   |   00:10:39   |   00:01:32   |
17490       |       -262.513   |       -273.409   |        10.8958   |       0.135794   |    1.98888e-05   |     0.09150245   |   00:10:40   |   00:01:31   |
17500       |       -263.228   |        -274.04   |         10.812   |    0.003682208   |   1.562207e-05   |      0.0690199   |   00:10:40   |   00:01:31   |
17500       |       -263.228   |        -274.04   |         10.812   |    0.003682208   |   1.562207e-05   |      0.0690199   |   00:10:40   |   00:01:31   |
17510       |        -261.68   |       -274.153   |        12.4731   |     0.02986517   |   2.639761e-06   |      0.1224695   |   00:10:40   |   00:01:31   |
17520       |        -260.85   |       -274.226   |         13.376   |     0.06305242   |   2.265007e-06   |     0.07892168   |   00:10:41   |   00:01:30   |
17530       |       -260.255   |       -272.271   |        12.0164   |      0.1759475   |   4.208453e-06   |      0.1354401   |   00:10:41   |   00:01:30   |
17540       |       -256.994   |       -269.609   |        12.6146   |       0.195112   |   3.084678e-06   |     0.09612383   |   00:10:41   |   00:01:29   |
17550       |       -257.377   |       -269.894   |        12.5173   |      0.1900096   |   2.919178e-06   |       0.087674   |   00:10:42   |   00:01:29   |
17560       |       -258.712   |       -272.049   |        13.3368   |      0.1900096   |   1.014102e-06   |     0.08167006   |   00:10:42   |   00:01:29   |
17570       |        -257.94   |       -270.667   |        12.7278   |      0.1698114   |   2.464115e-06   |      0.1039905   |   00:10:42   |   00:01:28   |
17580       |       -256.475   |       -269.022   |        12.5468   |      0.2014624   |   3.177914e-06   |      0.1211256   |   00:10:43   |   00:01:28   |
17590       |       -256.057   |       -268.676   |        12.6185   |      0.2003933   |    3.51238e-06   |     0.09898013   |   00:10:43   |   00:01:28   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
17600       |       -254.295   |       -267.877   |        13.5812   |      0.2003933   |    1.11154e-06   |     0.09365548   |   00:10:43   |   00:01:27   |
17600       |       -254.295   |       -267.877   |        13.5812   |      0.2003933   |    1.11154e-06   |     0.09365548   |   00:10:43   |   00:01:27   |
17610       |       -256.906   |       -270.108   |        13.2024   |      0.1552634   |   1.517869e-06   |     0.09644504   |   00:10:44   |   00:01:27   |
17620       |       -256.693   |       -269.886   |        13.1936   |      0.1699202   |   1.304294e-06   |      0.1015168   |   00:10:44   |   00:01:26   |
17630       |       -260.854   |       -273.149   |        12.2941   |     0.04683026   |   4.545283e-06   |     0.08935619   |   00:10:44   |   00:01:26   |
17640       |       -258.662   |       -270.673   |         12.011   |      0.1757124   |   6.215794e-06   |      0.1124093   |   00:10:45   |   00:01:26   |
17650       |       -259.024   |        -271.99   |        12.9666   |      0.1733475   |   1.472668e-06   |      0.1442603   |   00:10:45   |   00:01:25   |
17660       |       -254.138   |       -267.725   |        13.5872   |       0.199932   |   1.193809e-06   |      0.1225758   |   00:10:45   |   00:01:25   |
17670       |       -255.673   |       -269.042   |        13.3683   |       0.199932   |   1.156641e-06   |      0.1344663   |   00:10:45   |   00:01:25   |
17680       |       -261.341   |       -273.145   |        11.8043   |      0.1523684   |   6.282948e-06   |      0.1316582   |   00:10:46   |   00:01:24   |
17690       |       -262.381   |       -273.267   |        10.8856   |       0.188624   |   1.609518e-05   |      0.1249592   |   00:10:46   |   00:01:24   |
17700       |       -262.813   |       -273.254   |        10.4408   |      0.1779031   |   3.636005e-05   |     0.09540305   |   00:10:46   |   00:01:23   |
17700       |       -262.813   |       -273.254   |        10.4408   |      0.1779031   |   3.636005e-05   |     0.09540305   |   00:10:46   |   00:01:23   |
17710       |       -262.974   |        -273.11   |        10.1361   |      0.1912491   |   5.004545e-05   |     0.09648879   |   00:10:47   |   00:01:23   |
17720       |       -264.626   |       -273.782   |        9.15608   |      0.1393038   |   5.587671e-05   |     0.07284218   |   00:10:47   |   00:01:23   |
17730       |       -264.447   |       -273.491   |        9.04409   |      0.1046841   |   8.015139e-05   |     0.09691939   |   00:10:48   |   00:01:22   |
17740       |       -265.443   |       -274.102   |        8.65909   |      0.1815389   |   0.0001478032   |      0.0730546   |   00:10:48   |   00:01:22   |
17750       |       -266.036   |       -273.902   |        7.86563   |      0.0750724   |   0.0003181424   |     0.09993365   |   00:10:48   |   00:01:22   |
17760       |       -271.063   |       -278.827   |        7.76434   |      0.1968445   |   8.967562e-05   |     0.09347193   |   00:10:49   |   00:01:21   |
17770       |       -263.274   |       -273.228   |        9.95403   |     0.09183104   |    4.26911e-05   |     0.09335323   |   00:10:49   |   00:01:21   |
17780       |        -264.42   |       -273.873   |        9.45277   |      0.1889595   |   4.318152e-05   |     0.07968644   |   00:10:49   |   00:01:21   |
17790       |       -262.696   |       -273.246   |        10.5499   |      0.1000766   |   2.185595e-05   |     0.08902339   |   00:10:50   |   00:01:20   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
17800       |       -262.195   |       -273.058   |        10.8637   |     0.08618212   |    2.12064e-05   |      0.1012466   |   00:10:50   |   00:01:20   |
17800       |       -262.195   |       -273.058   |        10.8637   |     0.08618212   |    2.12064e-05   |      0.1012466   |   00:10:50   |   00:01:20   |
17810       |       -262.177   |       -273.178   |         11.001   |     0.07078567   |   1.520554e-05   |      0.1146278   |   00:10:50   |   00:01:19   |
17820       |       -263.138   |       -273.448   |        10.3107   |      0.2017273   |   2.498817e-05   |     0.08399773   |   00:10:51   |   00:01:19   |
17830       |       -265.142   |       -274.829   |        9.68636   |     0.05753886   |   6.638144e-05   |     0.06180635   |   00:10:51   |   00:01:19   |
17840       |       -264.154   |        -273.16   |        9.00601   |       0.173341   |   0.0001218374   |      0.1087608   |   00:10:51   |   00:01:18   |
17850       |        -267.35   |       -273.898   |        6.54761   |     0.09403817   |    0.001128809   |     0.09079365   |   00:10:52   |   00:01:18   |
17860       |       -272.044   |        -277.45   |        5.40622   |      0.1585995   |    0.002723225   |      0.1376678   |   00:10:52   |   00:01:18   |
17870       |       -268.585   |       -274.306   |        5.72102   |      0.1389391   |    0.003798722   |     0.08571213   |   00:10:52   |   00:01:17   |
17880       |       -269.226   |       -273.778   |        4.55145   |     0.05073809   |    0.005720537   |     0.06539305   |   00:10:53   |   00:01:17   |
17890       |       -270.705   |       -275.647   |        4.94219   |      0.1254498   |    0.003285476   |      0.0378387   |   00:10:53   |   00:01:17   |
17900       |        -268.08   |       -273.648   |        5.56893   |     0.03059535   |    0.003104852   |     0.07830396   |   00:10:53   |   00:01:16   |
17900       |        -268.08   |       -273.648   |        5.56893   |     0.03059535   |    0.003104852   |     0.07830396   |   00:10:53   |   00:01:16   |
17910       |       -269.287   |       -273.801   |        4.51424   |      0.0131461   |    0.009132979   |      0.1016463   |   00:10:54   |   00:01:16   |
17920       |        -270.17   |       -274.204   |        4.03374   |      0.0186467   |     0.01563509   |       0.121392   |   00:10:54   |   00:01:15   |
17930       |       -269.263   |       -273.679   |        4.41594   |     0.05368776   |     0.01404151   |       0.105384   |   00:10:54   |   00:01:15   |
17940       |       -270.187   |       -273.601   |         3.4148   |      0.1484449   |     0.03274788   |      0.1235935   |   00:10:55   |   00:01:15   |
17950       |       -271.202   |       -273.577   |        2.37527   |      0.1127976   |     0.08428377   |      0.1261832   |   00:10:55   |   00:01:14   |
17960       |        -272.15   |       -274.341   |        2.19135   |      0.1879997   |     0.06424774   |     0.08688116   |   00:10:55   |   00:01:14   |
17970       |       -269.575   |       -274.072   |        4.49663   |      0.1649895   |    0.007195485   |     0.09389147   |   00:10:56   |   00:01:14   |
17980       |       -266.909   |       -273.449   |        6.53995   |       0.189426   |   0.0009092595   |     0.09356338   |   00:10:56   |   00:01:13   |
17990       |       -269.389   |       -274.151   |        4.76144   |     0.05414293   |    0.005721851   |      0.1048842   |   00:10:57   |   00:01:13   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
18000       |       -270.589   |       -274.158   |        3.56913   |     0.08473887   |     0.01348304   |     0.07774389   |   00:10:57   |   00:01:13   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
18000       |       -270.589   |       -274.158   |        3.56913   |     0.08473887   |     0.01348304   |     0.07774389   |   00:10:57   |   00:01:13   |
18010       |       -270.947   |       -273.282   |        2.33521   |     0.03239064   |     0.05951365   |     0.06359477   |   00:10:57   |   00:01:12   |
18020       |       -271.729   |       -273.673   |        1.94387   |     0.02784534   |      0.0657462   |     0.08302812   |   00:10:58   |   00:01:12   |
18030       |       -272.549   |       -274.888   |        2.33835   |      0.1120419   |     0.05325271   |     0.05722263   |   00:10:58   |   00:01:11   |
18040       |       -275.846   |       -276.745   |       0.899222   |      0.1748982   |     0.08501547   |     0.06482377   |   00:10:58   |   00:01:11   |
18050       |       -270.815   |       -273.186   |         2.3713   |     0.03031399   |     0.05035072   |     0.06577346   |   00:10:59   |   00:01:11   |
18060       |       -271.118   |       -273.723   |        2.60424   |     0.06358718   |      0.0409038   |     0.05276915   |   00:10:59   |   00:01:10   |
18070       |       -271.126   |       -273.219   |         2.0928   |     0.02992071   |     0.06382291   |     0.07996789   |   00:10:59   |   00:01:10   |
18080       |       -273.563   |       -275.836   |        2.27289   |      0.1618329   |      0.0312483   |       0.041488   |   00:11:00   |   00:01:10   |
18090       |       -272.045   |       -273.126   |        1.08115   |     0.06647292   |      0.1245576   |     0.07811658   |   00:11:00   |   00:01:09   |
18100       |       -270.039   |       -273.423   |         3.3841   |      0.0844733   |     0.02762718   |     0.09816181   |   00:11:00   |   00:01:09   |
18100       |       -270.039   |       -273.423   |         3.3841   |      0.0844733   |     0.02762718   |     0.09816181   |   00:11:01   |   00:01:09   |
18110       |         -268.9   |       -274.366   |        5.46567   |     0.07852986   |    0.004430988   |     0.07935786   |   00:11:01   |   00:01:08   |
18120       |       -269.423   |       -274.721   |        5.29832   |     0.08529535   |     0.00259885   |     0.04174081   |   00:11:01   |   00:01:08   |
18130       |       -267.992   |       -274.386   |          6.394   |      0.1987623   |    0.000991943   |      0.1115598   |   00:11:02   |   00:01:08   |
18140       |       -266.483   |       -274.634   |        8.15068   |      0.0613917   |   0.0001232842   |     0.08531232   |   00:11:02   |   00:01:07   |
18150       |       -264.607   |       -273.563   |        8.95612   |     0.06671701   |   0.0001040196   |      0.1025837   |   00:11:02   |   00:01:07   |
18160       |        -264.37   |       -273.236   |        8.86582   |     0.09713968   |   0.0001157709   |     0.09896903   |   00:11:03   |   00:01:07   |
18170       |       -265.593   |       -273.357   |        7.76449   |      0.1526482   |   0.0003127448   |     0.08826045   |   00:11:03   |   00:01:06   |
18180       |       -266.621   |       -274.287   |        7.66606   |      0.2000328   |   0.0002319659   |     0.06536179   |   00:11:03   |   00:01:06   |
18190       |       -266.941   |       -273.847   |        6.90573   |       0.152002   |   0.0006824075   |     0.07716018   |   00:11:04   |   00:01:06   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
18200       |       -264.005   |       -275.113   |        11.1079   |      0.1428135   |   7.403609e-06   |     0.04705821   |   00:11:04   |   00:01:05   |
18200       |       -264.005   |       -275.113   |        11.1079   |      0.1428135   |   7.403609e-06   |     0.04705821   |   00:11:04   |   00:01:05   |
18210       |       -261.657   |       -273.092   |        11.4344   |     0.03980733   |   9.785911e-06   |     0.07768318   |   00:11:05   |   00:01:05   |
18220       |       -262.647   |       -274.621   |        11.9742   |     0.02647728   |   8.498432e-06   |     0.07398722   |   00:11:05   |   00:01:04   |
18230       |       -257.189   |       -270.926   |        13.7364   |       0.176782   |   1.046799e-06   |     0.07420064   |   00:11:05   |   00:01:04   |
18240       |       -257.017   |        -270.13   |        13.1126   |       0.187924   |    1.40839e-06   |      0.1057302   |   00:11:05   |   00:01:04   |
18250       |       -258.331   |       -272.095   |        13.7641   |      0.1975317   |   1.027822e-06   |     0.06625748   |   00:11:06   |   00:01:03   |
18260       |       -256.017   |       -269.527   |        13.5098   |      0.1724788   |   1.068902e-06   |      0.0848738   |   00:11:06   |   00:01:03   |
18270       |       -257.518   |       -270.222   |        12.7036   |      0.1729387   |   2.730842e-06   |      0.1224219   |   00:11:06   |   00:01:03   |
18280       |       -256.665   |       -269.854   |         13.189   |       0.173909   |   1.566323e-06   |      0.1162158   |   00:11:07   |   00:01:02   |
18290       |       -256.894   |       -269.811   |        12.9173   |      0.1914467   |   1.715368e-06   |      0.1280824   |   00:11:07   |   00:01:02   |
18300       |       -255.778   |       -269.266   |        13.4878   |      0.1676686   |   1.037151e-06   |     0.09786082   |   00:11:07   |   00:01:01   |
18300       |       -255.778   |       -269.266   |        13.4878   |      0.1676686   |   1.037151e-06   |     0.09786082   |   00:11:07   |   00:01:01   |
18310       |       -262.195   |       -274.653   |        12.4578   |     0.08094341   |   2.210867e-06   |      0.1137596   |   00:11:08   |   00:01:01   |
18320       |       -259.297   |       -270.967   |        11.6704   |      0.2011759   |   6.907302e-06   |        0.10165   |   00:11:08   |   00:01:01   |
18330       |       -264.098   |       -274.915   |         10.817   |     0.07271117   |   7.374162e-06   |     0.08957699   |   00:11:08   |   00:01:00   |
18340       |       -263.978   |       -273.565   |        9.58759   |     0.08306425   |   6.161939e-05   |     0.07778495   |   00:11:09   |   00:01:00   |
18350       |       -261.598   |       -273.178   |        11.5792   |     0.02699532   |   8.322831e-06   |      0.1129462   |   00:11:09   |   00:01:00   |
18360       |       -263.151   |        -273.28   |        10.1293   |       0.131718   |   4.589749e-05   |      0.1006923   |   00:11:09   |   00:00:59   |
18370       |        -262.12   |       -272.908   |        10.7877   |      0.1687829   |   2.133547e-05   |      0.1006166   |   00:11:10   |   00:00:59   |
18380       |       -263.492   |       -275.871   |        12.3784   |     0.03390793   |   4.912813e-06   |     0.05171005   |   00:11:10   |   00:00:59   |
18390       |       -260.667   |       -273.709   |        13.0417   |     0.03822952   |   2.086213e-06   |     0.06870362   |   00:11:10   |   00:00:58   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
18400       |       -260.887   |        -273.98   |        13.0937   |     0.01708066   |    1.13502e-06   |     0.02594345   |   00:11:11   |   00:00:58   |
18400       |       -260.887   |        -273.98   |        13.0937   |     0.01708066   |    1.13502e-06   |     0.02594345   |   00:11:11   |   00:00:58   |
18410       |       -260.275   |       -273.331   |        13.0564   |    0.008510253   |   1.621018e-06   |     0.09398487   |   00:11:11   |   00:00:57   |
18420       |       -262.424   |       -273.856   |        11.4325   |     0.04684609   |   5.380819e-06   |      0.0938832   |   00:11:11   |   00:00:57   |
18430       |       -263.923   |       -273.418   |        9.49433   |      0.1063429   |   4.757267e-05   |      0.0915651   |   00:11:12   |   00:00:57   |
18440       |        -266.39   |       -274.007   |        7.61726   |     0.06915042   |   0.0002261477   |     0.05393377   |   00:11:12   |   00:00:56   |
18450       |       -265.682   |       -273.975   |        8.29374   |     0.02575265   |   0.0001398192   |     0.03471116   |   00:11:12   |   00:00:56   |
18460       |       -266.623   |       -275.867   |        9.24382   |     0.02015406   |   0.0001465048   |     0.07072083   |   00:11:13   |   00:00:56   |
18470       |       -267.927   |       -274.792   |        6.86424   |     0.04427914   |    0.001046278   |      0.1179028   |   00:11:13   |   00:00:55   |
18480       |       -264.879   |       -273.128   |        8.24837   |      0.1831436   |   0.0002942086   |     0.09475168   |   00:11:13   |   00:00:55   |
18490       |       -265.324   |       -273.822   |        8.49773   |      0.1093345   |    0.000106766   |     0.08578666   |   00:11:14   |   00:00:55   |
18500       |       -265.496   |        -273.96   |        8.46382   |      0.1497928   |   0.0001075081   |     0.06983998   |   00:11:14   |   00:00:54   |
18500       |       -265.496   |        -273.96   |        8.46382   |      0.1497928   |   0.0001075081   |     0.06983998   |   00:11:14   |   00:00:54   |
18510       |       -266.545   |       -274.254   |        7.70907   |      0.1177242   |   0.0002023275   |     0.06350181   |   00:11:15   |   00:00:54   |
18520       |       -264.722   |       -273.803   |        9.08142   |     0.03532446   |   6.151428e-05   |     0.07433152   |   00:11:15   |   00:00:53   |
18530       |       -264.558   |       -274.112   |        9.55349   |     0.02403092   |   3.723407e-05   |       0.092384   |   00:11:15   |   00:00:53   |
18540       |       -263.625   |       -273.535   |        9.90994   |     0.09423664   |   2.652047e-05   |     0.08251504   |   00:11:16   |   00:00:53   |
18550       |       -263.598   |       -274.919   |        11.3213   |      0.1432967   |   1.189821e-05   |     0.06746575   |   00:11:16   |   00:00:52   |
18560       |       -261.972   |       -274.692   |        12.7206   |    0.006692929   |   1.034119e-06   |      0.1738396   |   00:11:16   |   00:00:52   |
18570       |        -263.17   |       -274.573   |        11.4024   |    0.005417044   |   2.198169e-06   |     0.07849898   |   00:11:17   |   00:00:52   |
18580       |       -261.288   |       -274.134   |        12.8463   |     0.01197685   |   1.741923e-06   |       0.136653   |   00:11:17   |   00:00:51   |
18590       |       -263.779   |       -274.658   |         10.879   |     0.01815617   |   7.081234e-06   |      0.1239417   |   00:11:17   |   00:00:51   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
18600       |       -262.644   |       -273.679   |        11.0352   |      0.0382144   |   1.666152e-05   |     0.07125569   |   00:11:18   |   00:00:51   |
18600       |       -262.644   |       -273.679   |        11.0352   |      0.0382144   |   1.666152e-05   |     0.07125569   |   00:11:18   |   00:00:51   |
18610       |       -263.797   |       -274.832   |        11.0349   |      0.1656166   |   1.299284e-05   |     0.06083178   |   00:11:18   |   00:00:50   |
18620       |       -261.945   |       -273.844   |        11.8992   |        0.12156   |   6.796621e-06   |     0.08403737   |   00:11:18   |   00:00:50   |
18630       |       -261.892   |       -273.152   |        11.2602   |     0.06237579   |   1.018341e-05   |     0.09631032   |   00:11:19   |   00:00:49   |
18640       |       -264.345   |       -273.739   |        9.39396   |      0.1885714   |   8.424775e-05   |       0.116589   |   00:11:19   |   00:00:49   |
18650       |       -264.157   |        -272.93   |        8.77271   |      0.1515489   |   0.0001482685   |     0.09648193   |   00:11:19   |   00:00:49   |
18660       |       -262.611   |       -273.667   |         11.056   |      0.1523355   |   1.038619e-05   |     0.08879678   |   00:11:20   |   00:00:48   |
18670       |       -260.785   |       -272.959   |        12.1734   |      0.1670193   |   2.887334e-06   |      0.1096898   |   00:11:20   |   00:00:48   |
18680       |       -255.159   |        -268.52   |        13.3614   |      0.1893859   |   1.234267e-06   |      0.1096898   |   00:11:20   |   00:00:48   |
18690       |       -260.299   |        -271.91   |        11.6113   |      0.1941167   |   6.234527e-06   |     0.09291872   |   00:11:21   |   00:00:47   |
18700       |       -258.209   |       -270.631   |        12.4218   |       0.190878   |    2.74327e-06   |       0.123901   |   00:11:21   |   00:00:47   |
18700       |       -258.209   |       -270.631   |        12.4218   |       0.190878   |    2.74327e-06   |       0.123901   |   00:11:21   |   00:00:47   |
18710       |       -259.231   |       -271.605   |        12.3741   |      0.1702092   |    2.85458e-06   |      0.1233405   |   00:11:21   |   00:00:46   |
18720       |       -256.973   |       -269.473   |        12.5001   |       0.197578   |   2.932376e-06   |        0.11759   |   00:11:22   |   00:00:46   |
18730       |       -256.223   |       -269.849   |        13.6256   |      0.1702382   |    1.27844e-06   |     0.09497539   |   00:11:22   |   00:00:46   |
18740       |       -256.066   |         -269.5   |        13.4343   |      0.1882266   |   1.471269e-06   |      0.0775072   |   00:11:22   |   00:00:45   |
18750       |        -255.75   |       -268.972   |        13.2223   |      0.1948153   |   1.679059e-06   |      0.1291752   |   00:11:23   |   00:00:45   |
18760       |       -254.474   |       -268.083   |        13.6089   |      0.1947529   |   1.084671e-06   |      0.1281411   |   00:11:23   |   00:00:45   |
18770       |       -257.675   |       -269.686   |        12.0119   |      0.2018628   |   5.311427e-06   |      0.1260584   |   00:11:23   |   00:00:44   |
18780       |       -261.981   |       -273.031   |        11.0506   |     0.04697498   |   1.338291e-05   |     0.09588754   |   00:11:24   |   00:00:44   |
18790       |       -261.554   |       -273.159   |        11.6052   |     0.07125077   |   8.327572e-06   |       0.085976   |   00:11:24   |   00:00:44   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
18800       |       -263.791   |       -274.513   |        10.7227   |      0.1920445   |   1.041076e-05   |     0.06575608   |   00:11:24   |   00:00:43   |
18800       |       -263.791   |       -274.513   |        10.7227   |      0.1920445   |   1.041076e-05   |     0.06575608   |   00:11:24   |   00:00:43   |
18810       |       -261.492   |       -272.948   |        11.4559   |       0.193905   |   4.397656e-06   |      0.0595407   |   00:11:25   |   00:00:43   |
