/ufrc/burleigh/nhans/GitHubNH/revBB
c31b-s1.ufhpc
Fri May 31 14:43:21 EDT 2019

RevBayes version (1.0.11)
Build from development (0ef095) on Tue May 28 09:41:26 EDT 2019

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("0_scripts/bd-tree-analysis.Rev")
   Processing file "0_scripts/bd-tree-analysis.Rev"
   Attempting to read the contents of file "simbdstree1.nex"
   Successfully read file

   Running MCMC simulation
   This simulation runs 2 independent replicates.
   The simulator uses 4 different moves in a random move schedule with 8 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
16030       |       -270.385   |       -273.133   |        2.74865   |     0.03006134   |     0.04522763   |      0.1017686   |   00:09:17   |   00:02:17   |
16040       |       -269.519   |       -273.862   |        4.34283   |     0.05574455   |     0.01098355   |     0.07398013   |   00:09:18   |   00:02:17   |
16050       |       -272.877   |       -273.741   |       0.863836   |      0.1401928   |      0.1485949   |      0.1086801   |   00:09:18   |   00:02:17   |
16060       |        -270.94   |       -273.416   |        2.47596   |      0.1201261   |     0.06701938   |      0.1428958   |   00:09:18   |   00:02:16   |
16070       |       -270.744   |       -273.376   |        2.63176   |      0.1795161   |      0.0476975   |       0.119073   |   00:09:19   |   00:02:16   |
16080       |       -270.226   |       -274.606   |        4.38035   |      0.1796705   |    0.008612166   |     0.07312135   |   00:09:19   |   00:02:16   |
16090       |       -268.424   |       -274.186   |        5.76205   |      0.1157302   |    0.002074813   |     0.09716032   |   00:09:19   |   00:02:15   |
16100       |        -269.23   |       -273.862   |        4.63235   |     0.05511589   |    0.009377197   |      0.1082142   |   00:09:20   |   00:02:15   |
16100       |        -269.23   |       -273.862   |        4.63235   |     0.05511589   |    0.009377197   |      0.1082142   |   00:09:20   |   00:02:15   |
16110       |       -269.552   |       -273.455   |        3.90288   |     0.02921869   |      0.0133571   |     0.06952347   |   00:09:20   |   00:02:15   |
16120       |       -272.106   |       -274.379   |        2.27344   |      0.1085987   |      0.0472714   |      0.1181766   |   00:09:20   |   00:02:14   |
16130       |       -271.278   |       -273.574   |         2.2951   |      0.2001346   |     0.05584636   |      0.1242896   |   00:09:21   |   00:02:14   |
16140       |       -274.659   |       -276.722   |        2.06295   |      0.1982091   |     0.03814742   |      0.1070655   |   00:09:21   |   00:02:14   |
16150       |       -270.363   |       -273.794   |        3.43066   |      0.1530113   |     0.02050327   |     0.09012293   |   00:09:21   |   00:02:13   |
16160       |       -270.607   |       -274.858   |        4.25117   |      0.1497444   |    0.008599908   |       0.114019   |   00:09:22   |   00:02:13   |
16170       |       -272.079   |        -274.39   |        2.31142   |      0.1599625   |     0.06479061   |      0.1548991   |   00:09:22   |   00:02:13   |
16180       |       -270.628   |       -273.159   |        2.53153   |      0.0563956   |     0.05468999   |     0.09335038   |   00:09:22   |   00:02:12   |
16190       |        -270.31   |       -273.942   |        3.63197   |      0.1017392   |     0.01422049   |     0.07663947   |   00:09:23   |   00:02:12   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
16200       |        -271.44   |       -273.637   |        2.19642   |       0.139917   |     0.06292738   |     0.09156962   |   00:09:23   |   00:02:12   |
16200       |        -271.44   |       -273.637   |        2.19642   |       0.139917   |     0.06292738   |     0.09156962   |   00:09:23   |   00:02:12   |
16210       |       -273.726   |        -274.74   |        1.01401   |      0.2015749   |      0.1436101   |       0.111585   |   00:09:24   |   00:02:11   |
16220       |       -273.685   |       -274.298   |       0.612621   |      0.1863187   |      0.1470464   |      0.1142039   |   00:09:24   |   00:02:11   |
16230       |       -275.865   |       -275.586   |      -0.279053   |       0.161604   |       0.272548   |      0.1431752   |   00:09:24   |   00:02:11   |
16240       |        -275.92   |       -275.625   |      -0.294806   |      0.1705924   |      0.2728258   |      0.1415678   |   00:09:25   |   00:02:10   |
16250       |       -271.194   |        -273.28   |        2.08591   |        0.17607   |     0.07039182   |      0.1161253   |   00:09:25   |   00:02:10   |
16260       |       -271.807   |       -273.348   |        1.54147   |      0.1404159   |     0.09474822   |      0.1091378   |   00:09:26   |   00:02:10   |
16270       |       -272.122   |       -274.354   |        2.23199   |      0.1665736   |     0.09145922   |      0.1189345   |   00:09:26   |   00:02:09   |
16280       |       -271.709   |       -273.868   |        2.15883   |      0.1590263   |     0.05136095   |      0.1031024   |   00:09:26   |   00:02:09   |
16290       |       -269.156   |       -273.666   |        4.51025   |     0.05161697   |     0.01060252   |     0.09996035   |   00:09:27   |   00:02:09   |
16300       |       -271.697   |       -273.412   |        1.71458   |     0.05912355   |     0.07967318   |     0.09510998   |   00:09:27   |   00:02:08   |
16300       |       -271.697   |       -273.412   |        1.71458   |     0.05912355   |     0.07967318   |     0.09510998   |   00:09:27   |   00:02:08   |
16310       |       -271.061   |        -273.57   |        2.50839   |     0.02218518   |     0.04244095   |       0.031019   |   00:09:28   |   00:02:08   |
16320       |       -268.179   |       -273.723   |         5.5441   |     0.05962131   |    0.002787062   |      0.0727298   |   00:09:28   |   00:02:08   |
16330       |       -268.435   |       -273.817   |        5.38257   |     0.06498942   |    0.002721951   |     0.07002257   |   00:09:28   |   00:02:07   |
16340       |       -268.923   |        -273.88   |        4.95684   |     0.09736202   |    0.004881402   |     0.08108826   |   00:09:29   |   00:02:07   |
16350       |       -270.868   |       -273.716   |        2.84713   |      0.1746947   |     0.03483007   |     0.09181645   |   00:09:29   |   00:02:07   |
16360       |       -270.309   |        -273.56   |        3.25115   |      0.1209592   |     0.02549294   |     0.09735984   |   00:09:29   |   00:02:06   |
16370       |       -269.495   |       -273.633   |        4.13795   |      0.1010914   |     0.01662777   |      0.1067793   |   00:09:30   |   00:02:06   |
16380       |       -269.006   |       -273.956   |        4.94972   |        0.12122   |    0.005787288   |      0.1025458   |   00:09:30   |   00:02:05   |
16390       |       -270.281   |       -273.138   |        2.85627   |     0.03940843   |     0.03963794   |     0.08774563   |   00:09:30   |   00:02:05   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
16400       |       -270.696   |        -273.15   |         2.4543   |     0.08730807   |      0.0539095   |      0.1086042   |   00:09:31   |   00:02:05   |
16400       |       -270.696   |        -273.15   |         2.4543   |     0.08730807   |      0.0539095   |      0.1086042   |   00:09:31   |   00:02:05   |
16410       |       -270.913   |       -273.351   |        2.43789   |    0.009327119   |     0.06535427   |      0.1143869   |   00:09:31   |   00:02:04   |
16420       |       -271.874   |       -273.581   |        1.70668   |    0.005799978   |      0.1202604   |      0.1231683   |   00:09:31   |   00:02:04   |
16430       |       -272.096   |       -273.816   |        1.72034   |    0.005705519   |      0.1057201   |      0.1394847   |   00:09:32   |   00:02:04   |
16440       |       -272.186   |        -274.32   |        2.13436   |     0.05128488   |     0.09143293   |      0.1016174   |   00:09:32   |   00:02:03   |
16450       |       -274.106   |       -274.403   |       0.296935   |     0.05952538   |      0.2218965   |      0.1308535   |   00:09:33   |   00:02:03   |
16460       |       -273.547   |       -274.022   |       0.474648   |     0.06533792   |       0.200522   |       0.128839   |   00:09:33   |   00:02:03   |
16470       |       -270.165   |       -273.635   |        3.47029   |     0.08146647   |     0.02816963   |     0.09368549   |   00:09:33   |   00:02:02   |
16480       |       -271.261   |       -273.259   |        1.99792   |     0.03116596   |     0.09910347   |      0.1465801   |   00:09:34   |   00:02:02   |
16490       |       -270.734   |       -273.474   |         2.7397   |      0.1950721   |     0.04598315   |      0.1046403   |   00:09:34   |   00:02:02   |
16500       |       -270.727   |       -273.628   |        2.90083   |      0.1516598   |     0.03873634   |     0.09474488   |   00:09:34   |   00:02:01   |
16500       |       -270.727   |       -273.628   |        2.90083   |      0.1516598   |     0.03873634   |     0.09474488   |   00:09:34   |   00:02:01   |
16510       |       -270.789   |       -273.344   |        2.55507   |     0.08664457   |     0.05785449   |      0.1328747   |   00:09:35   |   00:02:01   |
16520       |       -271.237   |       -274.345   |        3.10803   |     0.02024752   |     0.03247541   |      0.1351969   |   00:09:35   |   00:02:01   |
16530       |       -270.809   |       -273.296   |        2.48765   |    0.009044937   |     0.06504977   |      0.1310948   |   00:09:36   |   00:02:00   |
16540       |       -271.443   |        -273.53   |        2.08707   |      0.0260141   |     0.09003126   |      0.1032289   |   00:09:36   |   00:02:00   |
16550       |        -270.26   |       -273.638   |        3.37849   |     0.03554093   |     0.03388412   |     0.09570851   |   00:09:36   |   00:02:00   |
16560       |       -269.661   |        -273.77   |        4.10852   |     0.03278271   |     0.01989114   |     0.09727667   |   00:09:37   |   00:01:59   |
16570       |       -269.063   |       -274.005   |        4.94168   |     0.07223508   |    0.008008012   |     0.08941331   |   00:09:37   |   00:01:59   |
16580       |       -270.207   |       -274.125   |         3.9176   |      0.1203924   |     0.01075024   |     0.08704716   |   00:09:37   |   00:01:59   |
16590       |       -268.721   |       -274.107   |        5.38585   |     0.06608179   |    0.003346507   |      0.1036984   |   00:09:37   |   00:01:58   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
16600       |       -267.026   |       -273.699   |        6.67299   |      0.1926621   |    0.001076002   |     0.07815708   |   00:09:38   |   00:01:58   |
16600       |       -267.026   |       -273.699   |        6.67299   |      0.1926621   |    0.001076002   |     0.07815708   |   00:09:38   |   00:01:58   |
16610       |       -265.807   |       -274.346   |          8.539   |      0.1194724   |    0.000152066   |      0.1235219   |   00:09:38   |   00:01:57   |
16620       |       -263.802   |       -273.594   |        9.79266   |      0.1397107   |   5.481312e-05   |     0.08537474   |   00:09:39   |   00:01:57   |
16630       |       -265.563   |       -273.573   |        8.00969   |      0.1509035   |   0.0003643305   |     0.08378273   |   00:09:39   |   00:01:57   |
16640       |       -266.734   |       -274.984   |        8.25075   |      0.1111221   |   0.0001974711   |      0.1280876   |   00:09:39   |   00:01:56   |
16650       |        -266.91   |       -273.963   |        7.05319   |      0.1084373   |   0.0009886864   |     0.09586553   |   00:09:39   |   00:01:56   |
16660       |       -266.816   |       -273.689   |        6.87343   |     0.04866693   |   0.0007653565   |      0.0832799   |   00:09:40   |   00:01:56   |
16670       |       -266.712   |       -273.928   |        7.21566   |      0.1080209   |   0.0006357431   |     0.09349634   |   00:09:40   |   00:01:55   |
16680       |       -266.345   |       -274.181   |        7.83642   |     0.01807169   |    0.000509517   |     0.08822914   |   00:09:40   |   00:01:55   |
16690       |       -264.243   |       -273.214   |        8.97024   |      0.1930697   |   0.0001411866   |      0.1083922   |   00:09:41   |   00:01:55   |
16700       |       -266.013   |       -274.172   |        8.15916   |      0.1444037   |   0.0003003469   |      0.1067118   |   00:09:41   |   00:01:54   |
16700       |       -266.013   |       -274.172   |        8.15916   |      0.1444037   |   0.0003003469   |      0.1067118   |   00:09:41   |   00:01:54   |
16710       |       -264.463   |       -273.915   |        9.45228   |      0.1584431   |   0.0001068524   |     0.08362859   |   00:09:41   |   00:01:54   |
16720       |       -264.517   |       -274.622   |        10.1057   |      0.1799495   |   6.313352e-05   |     0.07864636   |   00:09:42   |   00:01:54   |
16730       |       -266.892   |       -273.966   |         7.0732   |     0.06827283   |    0.001062422   |      0.1001674   |   00:09:42   |   00:01:53   |
16740       |       -270.084   |       -274.213   |        4.12841   |     0.06740361   |     0.02057466   |     0.09064082   |   00:09:42   |   00:01:53   |
16750       |       -269.571   |       -274.322   |        4.75093   |     0.08844674   |    0.008225529   |      0.1166491   |   00:09:43   |   00:01:53   |
16760       |       -267.726   |       -273.951   |        6.22529   |      0.1330014   |    0.001810091   |     0.09655404   |   00:09:43   |   00:01:52   |
16770       |       -267.582   |       -274.274   |        6.69267   |     0.03315249   |    0.001703992   |     0.08723855   |   00:09:43   |   00:01:52   |
16780       |        -267.31   |       -274.464   |        7.15457   |      0.0535761   |   0.0008064182   |      0.1131287   |   00:09:44   |   00:01:52   |
16790       |       -267.007   |       -274.774   |        7.76683   |     0.07212627   |    0.000650873   |     0.08136454   |   00:09:44   |   00:01:51   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
16800       |         -267.3   |       -274.525   |        7.22509   |      0.1778427   |    0.001108669   |     0.08418704   |   00:09:44   |   00:01:51   |
16800       |         -267.3   |       -274.525   |        7.22509   |      0.1778427   |    0.001108669   |     0.08418704   |   00:09:44   |   00:01:51   |
16810       |       -266.164   |       -274.269   |        8.10512   |     0.09413013   |   0.0003539547   |      0.1094812   |   00:09:45   |   00:01:51   |
16820       |       -268.323   |       -274.651   |        6.32861   |      0.1508518   |    0.002759994   |     0.08300172   |   00:09:45   |   00:01:50   |
16830       |        -266.85   |       -274.262   |         7.4125   |     0.02638572   |   0.0007342204   |     0.08408947   |   00:09:45   |   00:01:50   |
16840       |       -265.248   |       -273.958   |         8.7099   |     0.03289568   |   0.0001948465   |     0.09623705   |   00:09:46   |   00:01:49   |
16850       |       -266.741   |       -273.702   |        6.96108   |      0.1895523   |   0.0009547597   |     0.08765979   |   00:09:46   |   00:01:49   |
16860       |         -270.5   |       -275.054   |        4.55412   |       0.161825   |    0.006492073   |     0.06189714   |   00:09:46   |   00:01:49   |
16870       |       -270.136   |       -274.796   |        4.66014   |      0.1047922   |    0.006850259   |     0.06038976   |   00:09:46   |   00:01:48   |
16880       |       -272.085   |       -277.426   |        5.34076   |     0.06071013   |    0.006030522   |     0.05517237   |   00:09:47   |   00:01:48   |
16890       |       -266.225   |       -273.371   |        7.14604   |      0.1626194   |   0.0006776386   |     0.09554401   |   00:09:47   |   00:01:48   |
16900       |       -263.184   |       -273.473   |         10.289   |     0.07440066   |   3.586182e-05   |      0.1119721   |   00:09:48   |   00:01:47   |
16900       |       -263.184   |       -273.473   |         10.289   |     0.07440066   |   3.586182e-05   |      0.1119721   |   00:09:48   |   00:01:47   |
16910       |       -264.384   |       -273.226   |        8.84144   |      0.1418788   |   0.0001098888   |      0.1031978   |   00:09:48   |   00:01:47   |
16920       |       -263.896   |       -272.948   |        9.05231   |      0.1592079   |   0.0001346844   |     0.09853793   |   00:09:48   |   00:01:47   |
16930       |        -264.21   |       -275.075   |        10.8648   |     0.06687722   |   7.062378e-06   |     0.07884307   |   00:09:49   |   00:01:46   |
16940       |       -264.096   |       -274.123   |        10.0269   |      0.0115764   |   1.915042e-05   |      0.1029893   |   00:09:49   |   00:01:46   |
16950       |       -263.462   |       -274.875   |        11.4134   |    0.006168131   |   1.179598e-05   |     0.04979309   |   00:09:49   |   00:01:45   |
16960       |       -261.636   |       -272.907   |        11.2711   |     0.02937713   |   1.155322e-05   |     0.08747213   |   00:09:50   |   00:01:45   |
16970       |       -262.033   |       -273.246   |        11.2128   |     0.04488034   |   8.663796e-06   |     0.08164816   |   00:09:50   |   00:01:45   |
16980       |       -257.721   |       -270.744   |         13.023   |      0.1597444   |    2.12012e-06   |      0.1006861   |   00:09:50   |   00:01:44   |
16990       |       -255.574   |       -268.521   |        12.9468   |       0.203925   |   2.231415e-06   |      0.1190402   |   00:09:51   |   00:01:44   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
17000       |       -256.875   |        -269.81   |        12.9347   |      0.1859784   |   2.323528e-06   |      0.1024116   |   00:09:51   |   00:01:44   |
17000       |       -256.875   |        -269.81   |        12.9347   |      0.1859784   |   2.323528e-06   |      0.1024116   |   00:09:51   |   00:01:44   |
17010       |       -255.159   |       -268.645   |        13.4862   |      0.1853771   |    1.03147e-06   |      0.1180629   |   00:09:51   |   00:01:43   |
17020       |       -256.761   |       -269.791   |        13.0299   |      0.1779607   |   2.003567e-06   |      0.1129625   |   00:09:52   |   00:01:43   |
17030       |       -255.439   |       -268.752   |        13.3127   |      0.1940717   |   1.476897e-06   |     0.09453954   |   00:09:52   |   00:01:43   |
17040       |       -257.906   |       -270.268   |        12.3619   |      0.1940717   |   3.351035e-06   |     0.08935667   |   00:09:52   |   00:01:42   |
17050       |       -257.538   |       -271.221   |         13.683   |      0.1874755   |   1.701715e-06   |     0.07631032   |   00:09:53   |   00:01:42   |
17060       |       -258.254   |       -271.735   |         13.481   |      0.1311845   |   1.253463e-06   |      0.1248266   |   00:09:53   |   00:01:42   |
17070       |       -260.193   |       -273.727   |        13.5336   |     0.03677139   |   1.030375e-06   |       0.109456   |   00:09:53   |   00:01:41   |
17080       |       -261.365   |       -273.268   |        11.9035   |       0.032962   |   5.594785e-06   |     0.06778494   |   00:09:54   |   00:01:41   |
17090       |       -255.859   |       -268.985   |        13.1259   |      0.1894561   |   1.524687e-06   |      0.1075415   |   00:09:54   |   00:01:41   |
17100       |       -257.617   |       -270.821   |        13.2032   |      0.1930234   |    1.19898e-06   |      0.1139992   |   00:09:54   |   00:01:40   |
17100       |       -257.617   |       -270.821   |        13.2032   |      0.1930234   |    1.19898e-06   |      0.1139992   |   00:09:54   |   00:01:40   |
17110       |       -257.075   |       -270.491   |        13.4156   |      0.1411888   |   1.000509e-06   |      0.1067926   |   00:09:55   |   00:01:40   |
17120       |        -257.69   |       -270.762   |        13.0723   |      0.1700824   |   1.503905e-06   |      0.1087019   |   00:09:55   |   00:01:40   |
17130       |        -261.36   |       -274.071   |        12.7117   |      0.1965445   |    1.70556e-06   |       0.133517   |   00:09:55   |   00:01:39   |
17140       |       -254.744   |       -268.156   |        13.4119   |      0.1945801   |   1.153686e-06   |      0.1103207   |   00:09:56   |   00:01:39   |
17150       |       -255.928   |       -269.244   |        13.3161   |      0.1864898   |   1.677389e-06   |      0.1188414   |   00:09:56   |   00:01:39   |
17160       |       -261.309   |        -273.09   |        11.7815   |      0.1367785   |    8.38348e-06   |      0.1166088   |   00:09:56   |   00:01:38   |
17170       |       -262.205   |        -273.33   |        11.1243   |     0.08110989   |   1.824097e-05   |       0.103541   |   00:09:57   |   00:01:38   |
17180       |       -261.368   |         -274.6   |        13.2317   |       0.161739   |   3.003988e-06   |     0.07407421   |   00:09:57   |   00:01:37   |
17190       |       -255.048   |       -268.518   |          13.47   |      0.2027991   |    1.26362e-06   |      0.1334714   |   00:09:57   |   00:01:37   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
17200       |       -259.561   |       -272.588   |        13.0269   |      0.1998052   |   1.734594e-06   |      0.1574029   |   00:09:58   |   00:01:37   |
17200       |       -259.561   |       -272.588   |        13.0269   |      0.1998052   |   1.734594e-06   |      0.1574029   |   00:09:58   |   00:01:37   |
17210       |       -255.331   |       -268.663   |        13.3322   |       0.202999   |   1.409549e-06   |      0.1193456   |   00:09:58   |   00:01:36   |
17220       |       -254.356   |       -267.828   |         13.472   |       0.202999   |   1.085153e-06   |      0.1186506   |   00:09:58   |   00:01:36   |
17230       |       -256.833   |       -269.587   |        12.7539   |      0.1872686   |   2.455081e-06   |      0.1232391   |   00:09:59   |   00:01:36   |
17240       |       -254.037   |       -267.697   |        13.6604   |      0.1931719   |   1.058442e-06   |      0.1113415   |   00:09:59   |   00:01:35   |
17250       |       -259.106   |       -271.847   |        12.7416   |       0.143779   |   2.335186e-06   |     0.09767899   |   00:09:59   |   00:01:35   |
17260       |       -258.569   |       -271.304   |        12.7355   |      0.1953955   |   2.025668e-06   |     0.08535308   |   00:10:00   |   00:01:35   |
17270       |       -258.209   |       -270.267   |         12.058   |      0.2015501   |    5.18249e-06   |     0.09586529   |   00:10:00   |   00:01:34   |
17280       |       -257.576   |       -270.994   |        13.4177   |      0.1686887   |   1.013814e-06   |     0.09207706   |   00:10:00   |   00:01:34   |
17290       |       -257.585   |       -270.414   |        12.8293   |       0.198892   |    3.05708e-06   |     0.09574067   |   00:10:01   |   00:01:34   |
17300       |       -254.861   |       -268.567   |        13.7068   |      0.1983799   |   1.236451e-06   |      0.1044147   |   00:10:01   |   00:01:33   |
17300       |       -254.861   |       -268.567   |        13.7068   |      0.1983799   |   1.236451e-06   |      0.1044147   |   00:10:01   |   00:01:33   |
17310       |       -258.013   |        -270.14   |        12.1262   |      0.1970168   |    5.39169e-06   |      0.1184619   |   00:10:01   |   00:01:33   |
17320       |       -255.613   |       -268.973   |        13.3604   |      0.1970168   |   1.485076e-06   |      0.1356406   |   00:10:02   |   00:01:33   |
17330       |       -257.883   |       -271.832   |        13.9496   |      0.1774649   |   1.241316e-06   |     0.08748718   |   00:10:02   |   00:01:32   |
17340       |       -256.389   |       -269.867   |         13.478   |      0.1840753   |   1.196434e-06   |      0.1457763   |   00:10:02   |   00:01:32   |
17350       |       -262.339   |       -275.141   |        12.8028   |     0.09124488   |   2.363869e-06   |      0.1362787   |   00:10:03   |   00:01:32   |
17360       |       -254.053   |       -267.733   |        13.6799   |      0.1953022   |   1.002531e-06   |      0.1004232   |   00:10:03   |   00:01:31   |
17370       |       -254.263   |       -267.918   |        13.6543   |      0.1970547   |   1.163267e-06   |      0.1064241   |   00:10:03   |   00:01:31   |
17380       |       -254.957   |       -268.249   |        13.2921   |      0.2040967   |   1.884255e-06   |      0.1079967   |   00:10:03   |   00:01:30   |
17390       |       -262.883   |       -275.145   |         12.262   |     0.08699373   |   4.185261e-06   |       0.143941   |   00:10:04   |   00:01:30   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
17400       |       -258.889   |       -271.755   |        12.8655   |      0.1848799   |   3.450894e-06   |      0.0918499   |   00:10:04   |   00:01:30   |
17400       |       -258.889   |       -271.755   |        12.8655   |      0.1848799   |   3.450894e-06   |      0.0918499   |   00:10:04   |   00:01:30   |
17410       |       -260.503   |       -273.597   |        13.0946   |      0.1373695   |   1.502137e-06   |      0.1419777   |   00:10:04   |   00:01:29   |
17420       |       -259.767   |        -272.88   |        13.1133   |      0.1875094   |   2.548436e-06   |      0.0807514   |   00:10:05   |   00:01:29   |
17430       |       -257.096   |       -269.696   |        12.6002   |      0.2001812   |   2.692262e-06   |      0.1360083   |   00:10:05   |   00:01:29   |
17440       |        -260.11   |       -273.216   |        13.1061   |      0.1061356   |   2.054905e-06   |      0.1123731   |   00:10:05   |   00:01:28   |
17450       |       -258.249   |       -271.371   |        13.1216   |      0.1854782   |   1.273419e-06   |      0.1274408   |   00:10:06   |   00:01:28   |
17460       |        -259.41   |       -271.521   |        12.1115   |       0.198381   |    5.53538e-06   |     0.07663019   |   00:10:06   |   00:01:28   |
17470       |       -256.603   |       -269.379   |        12.7763   |      0.2020764   |   2.938446e-06   |      0.1018061   |   00:10:06   |   00:01:27   |
17480       |       -258.803   |       -271.726   |        12.9226   |        0.15669   |   2.111562e-06   |     0.09738953   |   00:10:07   |   00:01:27   |
17490       |       -255.557   |       -269.153   |        13.5964   |      0.1789573   |   1.201549e-06   |     0.07910547   |   00:10:07   |   00:01:27   |
17500       |        -256.94   |       -269.678   |         12.738   |      0.1846987   |    2.57401e-06   |      0.1271717   |   00:10:07   |   00:01:26   |
17500       |        -256.94   |       -269.678   |         12.738   |      0.1846987   |    2.57401e-06   |      0.1271717   |   00:10:07   |   00:01:26   |
17510       |       -256.772   |        -269.82   |        13.0484   |      0.2016438   |   1.717949e-06   |      0.1441149   |   00:10:08   |   00:01:26   |
17520       |       -254.452   |       -268.052   |        13.5998   |      0.2004121   |   1.030067e-06   |      0.1097531   |   00:10:08   |   00:01:26   |
17530       |       -256.319   |       -269.011   |        12.6925   |      0.2004121   |   2.777696e-06   |      0.1245879   |   00:10:08   |   00:01:25   |
17540       |        -253.94   |       -267.619   |        13.6794   |      0.2004121   |   1.063292e-06   |      0.1113477   |   00:10:09   |   00:01:25   |
17550       |        -253.85   |       -267.398   |        13.5482   |      0.2004121   |   1.370332e-06   |      0.1057438   |   00:10:09   |   00:01:25   |
17560       |       -256.725   |       -269.709   |        12.9839   |      0.2028333   |   1.611873e-06   |      0.1392246   |   00:10:09   |   00:01:24   |
17570       |       -257.724   |       -270.217   |        12.4938   |      0.1997082   |    3.32531e-06   |     0.09138027   |   00:10:10   |   00:01:24   |
17580       |       -256.382   |       -270.129   |        13.7475   |      0.1925945   |   1.443049e-06   |     0.07884543   |   00:10:10   |   00:01:23   |
17590       |       -254.037   |       -267.655   |        13.6184   |      0.2009852   |   1.179226e-06   |       0.107999   |   00:10:10   |   00:01:23   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
17600       |       -254.537   |        -267.91   |        13.3733   |      0.1999755   |   1.620516e-06   |      0.1118318   |   00:10:11   |   00:01:23   |
17600       |       -254.537   |        -267.91   |        13.3733   |      0.1999755   |   1.620516e-06   |      0.1118318   |   00:10:11   |   00:01:23   |
17610       |       -254.441   |       -268.118   |        13.6773   |      0.1999755   |   1.256921e-06   |     0.09163882   |   00:10:12   |   00:01:23   |
17620       |       -256.052   |       -269.241   |        13.1886   |      0.1981473   |   2.055364e-06   |      0.1030337   |   00:10:12   |   00:01:22   |
17630       |       -254.431   |       -268.315   |        13.8839   |      0.1981473   |   1.052252e-06   |     0.09690831   |   00:10:13   |   00:01:22   |
17640       |       -259.231   |        -272.01   |        12.7788   |      0.1891379   |   3.977785e-06   |     0.08291045   |   00:10:13   |   00:01:22   |
17650       |       -254.947   |       -268.454   |        13.5061   |      0.1905462   |   1.018745e-06   |      0.1207678   |   00:10:13   |   00:01:21   |
17660       |       -259.652   |       -272.568   |        12.9153   |      0.2042142   |   1.366066e-06   |      0.1019837   |   00:10:14   |   00:01:21   |
17670       |       -260.268   |       -271.912   |        11.6439   |      0.1705488   |   5.734507e-06   |     0.09884946   |   00:10:14   |   00:01:20   |
17680       |       -262.975   |       -274.422   |        11.4472   |     0.04728573   |   6.167197e-06   |      0.1237075   |   00:10:14   |   00:01:20   |
17690       |       -265.792   |       -274.586   |        8.79456   |     0.02269086   |   6.784801e-05   |      0.1018966   |   00:10:15   |   00:01:20   |
17700       |       -264.323   |       -273.765   |        9.44263   |     0.09509594   |    8.63205e-05   |     0.08168382   |   00:10:15   |   00:01:19   |
17700       |       -264.323   |       -273.765   |        9.44263   |     0.09509594   |    8.63205e-05   |     0.08168382   |   00:10:15   |   00:01:19   |
17710       |       -266.164   |       -274.597   |        8.43327   |       0.184371   |   0.0001529077   |      0.1193547   |   00:10:15   |   00:01:19   |
17720       |       -264.042   |       -273.628   |        9.58642   |      0.1742244   |   7.455108e-05   |     0.08744222   |   00:10:16   |   00:01:19   |
17730       |       -265.324   |       -273.405   |        8.08109   |       0.180983   |   0.0002268889   |      0.0826842   |   00:10:16   |   00:01:18   |
17740       |       -267.397   |       -276.189   |        8.79228   |     0.09591797   |   8.461555e-05   |      0.1407554   |   00:10:16   |   00:01:18   |
17750       |       -264.596   |       -273.183   |        8.58678   |      0.1017331   |   0.0001315072   |     0.09300637   |   00:10:17   |   00:01:18   |
